datetime,s301081281107010,s301081281107020,s301081281107040,s301081281107050,s301081281107055,s301081281107060,s301081281107070,s301081281107090,s301081281107100,s301081281107110,s301081281107135,s301081281107145,s301081281107150,s301081281107160,s301081281107170,s301081281107180,s301081281107195,s301081281107200,s301081281107210,s301081281107220,s301081281107230,s301081281107240,s301081281107250,s301081281107260,s301081281107280,s301081281107290,s301081281107300,s301081281107320,s301081281107330,s301081281107350,s301081281107360,s301081281107370,s301081281107400
2016/08/01 01:00,345.1,143.16,60.82,32.7,21.91,9.66,3.51,0.65,476.2,482.13,61.58,41.69,204.63,71.55,31.25,495.58,398.34,342.63,248.16,100.67,74.41,32.52,,142.68,27.4,22.38,13.65,34,9.87,12.48,7.72,1.81,0.42
2016/08/01 02:00,345.08,143.16,60.81,32.69,21.9,9.66,3.5,0.61,476.05,482.12,61.58,41.69,204.62,71.54,31.25,495.57,398.34,342.63,248.16,100.67,74.4,32.52,,142.68,27.4,22.38,13.66,33.99,9.86,12.48,7.72,1.8,0.4
2016/08/01 03:00,345.08,143.15,60.77,32.67,21.9,9.64,3.49,0.49,476.03,482.12,61.58,41.68,204.62,71.54,31.25,495.57,398.34,342.63,248.15,100.67,74.4,32.51,,142.68,27.4,22.38,13.65,33.98,9.85,12.48,7.71,1.8,0.33
2016/08/01 04:00,345.04,143.15,60.78,32.63,21.89,9.63,3.48,0.35,475.99,482.12,61.58,41.67,204.62,71.54,31.25,495.57,398.34,342.63,248.15,100.66,74.4,32.51,,142.68,27.4,22.38,13.65,33.97,9.84,12.48,7.71,1.79,0.22
2016/08/01 05:00,345.03,143.15,60.77,32.6,21.88,9.62,3.46,0.16,475.97,482.11,61.57,41.66,204.62,71.53,31.25,495.57,398.34,342.62,248.15,100.66,74.4,32.51,,142.67,27.4,22.38,13.65,33.97,9.83,12.48,7.71,1.78,0.11
2016/08/01 06:00,345.01,143.15,60.76,32.59,21.87,9.61,3.45,0.02,475.97,482.11,61.57,41.66,204.61,71.53,31.25,495.57,398.34,342.62,248.15,100.66,74.4,32.51,,142.67,27.4,22.38,13.65,33.97,9.82,12.48,7.71,1.78,0.02
2016/08/01 07:00,345,143.16,60.76,32.58,21.86,9.59,3.43,-0.09,475.97,482.11,61.57,41.65,204.61,71.53,31.25,495.56,398.34,342.62,248.15,100.66,74.4,32.51,,142.67,27.4,22.38,13.65,33.97,9.81,12.48,7.7,1.77,-0.04
2016/08/01 08:00,345,143.16,60.76,32.57,21.85,9.58,3.42,-0.14,475.9,482.11,61.57,41.65,204.61,71.52,31.25,495.57,398.34,342.62,248.14,100.66,74.4,32.51,,142.66,27.39,22.38,13.64,33.97,9.8,12.48,7.7,1.77,-0.09
2016/08/01 09:00,345,143.15,,32.56,21.85,9.57,3.4,-0.15,475.81,482.1,,,204.61,71.52,31.25,495.57,398.34,342.62,,100.66,74.39,32.51,,142.66,27.39,22.38,13.65,33.97,9.8,12.48,7.7,1.76,-0.11
2016/08/01 10:00,344.99,143.14,,32.55,21.84,9.56,3.38,-0.11,475.78,482.1,,,204.61,71.52,31.25,495.58,398.35,342.62,,100.66,74.39,32.5,,142.66,27.39,22.38,13.65,33.96,9.79,12.48,7.7,1.76,-0.13
2016/08/01 11:00,344.97,143.11,,32.55,21.84,9.55,3.37,-0.02,475.78,482.1,,,204.62,71.52,31.25,495.59,398.35,342.64,,100.66,74.39,32.5,,142.66,27.39,22.38,13.64,33.96,9.78,12.48,7.7,1.76,-0.14
2016/08/01 12:00,344.96,143.11,,32.54,21.84,9.61,3.35,0.12,475.78,482.09,,,204.62,71.52,31.25,495.79,398.36,342.65,,100.66,74.39,32.5,,142.66,27.39,22.38,13.64,33.95,9.78,12.48,7.7,1.76,-0.09
2016/08/01 13:00,344.96,143.09,,32.53,21.84,9.55,3.35,0.3,475.78,482.09,,,204.62,71.52,31.25,496.02,398.36,342.69,,100.66,74.4,32.51,,142.66,27.39,22.39,13.66,33.95,9.77,12.48,7.7,1.76,0.07
2016/08/01 14:00,344.96,143.06,,32.53,21.84,9.55,3.34,0.4,475.78,482.09,,,204.62,71.52,31.3,496.19,398.38,342.78,,100.66,74.4,32.52,,142.67,27.39,22.41,13.67,33.95,9.77,12.48,7.75,1.77,0.19
2016/08/01 15:00,344.96,143.01,,32.51,21.84,9.56,3.35,0.5,475.78,482.1,,,204.62,71.52,31.44,496.15,398.39,342.96,,100.68,74.41,32.53,,142.69,27.4,22.47,13.69,33.94,9.76,12.52,8.22,1.79,0.32
2016/08/01 16:00,344.96,142.97,60.69,32.49,21.84,9.56,3.4,0.52,475.82,482.11,61.59,41.6,204.62,71.52,31.48,496.12,398.41,343.01,248.47,100.69,74.42,32.54,,142.89,27.41,22.47,13.74,33.94,9.76,12.59,8.9,1.82,0.32
2016/08/01 17:00,344.96,143,60.67,32.47,21.83,9.57,3.47,0.46,475.88,482.15,61.6,41.6,204.63,71.52,31.49,496.04,398.43,342.94,248.57,100.77,74.44,32.55,,142.99,27.42,22.59,13.92,33.94,9.76,12.65,9.13,1.86,0.3
2016/08/01 18:00,345,143.03,60.65,32.45,21.83,9.59,3.5,0.4,476.26,482.17,61.6,41.59,204.64,71.51,31.41,495.97,398.43,342.9,248.56,100.89,74.56,32.55,,142.98,27.43,22.75,14.07,33.94,9.75,12.68,8.98,1.91,0.25
2016/08/01 19:00,345.09,143.03,60.62,32.42,21.82,9.6,3.51,0.37,476.31,482.18,61.62,41.6,204.64,71.52,31.36,495.92,398.44,342.89,248.54,100.92,74.67,32.58,,142.97,27.43,22.86,14.1,33.95,9.75,12.69,8.78,1.95,0.19
2016/08/01 20:00,345.24,143,60.63,32.39,21.82,9.6,3.51,0.37,476.3,482.17,61.63,41.61,204.64,71.52,31.32,495.88,398.45,342.88,248.52,100.95,74.69,32.75,,142.93,27.43,22.88,14.07,33.95,9.75,12.69,8.61,1.96,0.17
2016/08/01 21:00,345.25,143.11,60.66,32.38,21.83,9.59,3.51,0.37,476.29,482.17,61.62,41.61,204.65,71.52,31.3,495.86,398.45,342.87,248.5,100.96,74.71,32.89,,142.9,27.43,22.86,14.06,33.95,9.75,12.67,8.51,1.95,0.17
2016/08/01 22:00,345.21,143.1,60.67,32.39,21.85,9.6,3.5,0.43,476.28,482.17,61.62,41.62,204.67,71.52,31.29,495.84,398.46,342.86,248.49,100.94,74.72,32.95,,142.89,27.42,22.84,14.12,33.94,9.75,12.65,8.44,1.94,0.21
2016/08/01 23:00,345.19,143.08,60.69,32.41,21.87,9.64,3.49,0.54,476.34,482.4,61.62,41.62,204.81,71.52,31.28,495.83,398.46,342.86,248.5,100.93,74.7,33,,142.87,27.42,22.82,14.24,33.94,9.74,12.64,8.38,1.93,0.33
2016/08/02 00:00,345.26,143.06,60.78,32.44,21.89,9.67,3.49,0.65,476.41,482.7,61.62,41.63,204.91,71.53,31.28,495.81,398.47,342.86,248.49,100.91,74.69,33.01,,142.86,27.42,22.79,14.26,33.97,9.74,12.63,8.33,1.92,0.41
2016/08/02 01:00,345.34,143.03,60.84,32.46,21.9,9.7,3.5,0.73,476.37,482.68,61.63,41.64,204.87,71.55,31.28,495.79,398.47,342.86,248.48,100.89,74.66,32.98,,142.84,27.42,22.76,14.22,34.07,9.74,12.62,8.29,1.92,0.54
2016/08/02 02:00,345.34,143.02,60.84,32.55,21.91,9.71,3.51,0.79,476.31,482.78,61.66,41.68,204.85,71.62,31.28,495.78,398.47,342.86,248.48,100.88,74.66,32.96,,142.83,27.41,22.74,14.18,34.06,9.74,12.61,8.26,1.93,0.58
2016/08/02 03:00,345.32,143.02,60.8,32.67,21.94,9.71,3.53,0.74,476.28,482.75,61.66,41.71,204.79,71.65,31.28,495.77,398.47,342.85,248.47,100.87,74.65,32.94,,142.83,27.41,22.71,14.13,34.06,9.73,12.61,8.24,1.94,0.56
2016/08/02 04:00,345.31,143.03,60.76,32.72,21.98,9.73,3.54,0.66,476.26,482.7,61.65,41.86,204.77,71.67,31.27,495.76,398.47,342.85,248.46,100.87,74.64,32.92,,142.82,27.41,22.69,14.09,34.1,9.74,12.6,8.22,1.95,0.52
2016/08/02 05:00,345.29,143.04,60.74,32.75,22.01,9.78,3.56,0.49,476.24,482.64,61.65,42.15,204.76,71.66,31.27,495.75,398.47,342.85,248.46,100.86,74.63,32.9,,142.81,27.41,22.67,14.07,34.14,9.75,12.6,8.2,1.96,0.39
2016/08/02 06:00,345.25,143.05,60.73,32.79,22.03,9.81,3.59,0.28,476.24,482.57,61.64,42.22,204.75,71.65,31.27,495.75,398.47,342.85,248.46,100.85,74.63,32.89,,142.8,27.41,22.66,14.05,34.31,9.76,12.6,8.18,1.97,0.27
2016/08/02 07:00,345.23,143.06,60.73,32.78,22.04,9.84,3.62,0.11,476.23,482.51,61.63,42.17,204.74,71.63,31.28,495.74,398.47,342.85,248.46,100.85,74.62,32.87,,142.8,27.41,22.64,14.03,34.33,9.77,12.59,8.16,1.97,0.14
2016/08/02 08:00,345.21,143.07,60.73,32.75,22.03,9.86,3.66,0,476.22,482.46,61.64,42.09,204.74,71.62,31.28,495.73,398.47,342.85,248.46,100.85,74.61,32.86,,142.79,27.41,22.63,14.01,34.32,9.78,12.58,8.14,1.97,0.06
2016/08/02 09:00,345.2,143.07,60.72,32.71,22.01,9.86,3.7,-0.03,476.2,482.42,61.63,42.02,204.73,71.61,31.28,495.73,398.47,342.84,248.46,100.84,74.61,32.86,,142.78,27.4,22.62,14,34.36,9.81,12.58,8.13,1.96,0
2016/08/02 10:00,345.18,143.07,60.73,32.68,21.99,9.84,3.75,-0.02,476.19,482.38,61.62,41.98,204.73,71.61,31.28,495.72,398.47,342.84,248.46,100.84,74.61,32.85,,142.78,27.4,22.61,13.99,34.43,9.85,12.58,8.11,1.96,-0.03
2016/08/02 11:00,345.16,143.19,60.73,32.66,21.98,9.82,3.79,0.05,476.19,482.34,61.62,41.96,204.72,71.61,31.28,495.72,398.47,342.84,248.45,100.84,74.6,32.84,,142.78,27.4,22.6,13.98,34.47,9.88,12.57,8.1,1.96,-0.06
2016/08/02 12:00,345.16,143.22,60.74,32.65,21.97,9.79,3.83,0.18,476.18,482.31,61.62,41.94,204.73,71.6,31.28,495.71,398.47,342.83,248.44,100.83,74.57,32.84,,142.79,27.4,22.59,13.96,34.46,9.92,12.57,8.08,1.95,-0.05
2016/08/02 13:00,345.15,143.22,60.74,32.64,21.96,9.78,3.85,0.34,476.18,482.29,61.62,41.93,204.72,71.6,31.28,495.7,398.47,342.83,248.44,100.83,74.57,32.84,,142.78,27.4,22.58,13.95,34.44,9.95,12.56,8.07,1.95,0.06
2016/08/02 14:00,345.13,143.21,60.8,32.64,21.96,9.77,3.85,0.52,476.18,482.28,61.61,41.92,204.71,71.59,31.28,495.7,398.47,342.83,248.43,100.83,74.58,32.83,,142.78,27.4,22.58,13.94,34.4,10,12.56,8.06,1.94,0.22
2016/08/02 15:00,345.12,143.22,60.82,32.64,21.95,9.76,3.86,0.64,476.17,482.27,61.62,41.91,204.71,71.59,31.27,495.69,398.47,342.83,248.44,100.82,74.59,32.82,,142.78,27.39,22.57,13.93,34.35,10.05,12.55,8.04,1.94,0.36
2016/08/02 16:00,345.12,143.22,60.83,32.67,21.95,9.75,3.87,0.7,476.18,482.27,61.62,41.9,204.7,71.59,31.27,495.69,398.47,342.83,248.43,100.82,74.59,32.82,,142.78,27.39,22.56,13.92,34.33,10.08,12.54,8.02,1.93,0.42
2016/08/02 17:00,345.12,143.22,60.82,32.72,21.96,9.75,3.88,0.69,476.19,482.26,61.62,41.89,204.73,71.58,31.27,495.68,398.47,342.82,248.43,100.82,74.58,32.82,,142.78,27.39,22.55,13.91,34.32,10.1,12.53,8.01,1.92,0.43
2016/08/02 18:00,345.12,143.22,60.83,32.73,21.98,9.74,3.88,0.63,476.19,482.25,61.62,41.88,205.38,71.58,31.27,495.68,398.46,342.82,248.42,100.81,74.58,32.81,,142.78,27.39,22.55,13.9,34.28,10.1,12.53,7.99,1.91,0.36
2016/08/02 19:00,345.1,143.22,60.82,32.73,21.98,9.76,3.86,0.55,476.19,482.25,61.63,41.88,205.39,71.57,31.27,495.71,398.46,342.82,248.42,100.81,74.57,32.81,,142.78,27.38,22.54,13.89,34.27,10.11,12.52,7.98,1.9,0.3
2016/08/02 20:00,345.1,143.22,60.82,32.73,21.98,9.77,3.85,0.49,476.19,482.24,61.62,41.87,205.06,71.58,31.27,495.69,398.46,342.82,248.42,100.81,74.57,32.81,,142.78,27.38,22.53,13.88,34.25,10.11,12.52,7.97,1.89,0.23
2016/08/02 21:00,345.1,143.22,60.82,32.72,21.98,9.77,3.84,0.47,476.19,482.24,61.62,41.86,204.94,71.65,31.26,495.68,398.46,342.81,248.41,100.81,74.57,32.81,,142.78,27.38,22.53,13.87,34.23,10.1,12.52,7.96,1.89,0.2
2016/08/02 22:00,345.1,143.17,60.83,32.72,21.97,9.77,3.83,0.46,476.19,482.23,61.62,41.85,204.89,71.82,31.26,495.67,398.46,342.81,248.41,100.81,74.57,32.8,,142.78,27.38,22.52,13.87,34.24,10.09,12.51,7.95,1.88,0.19
2016/08/02 23:00,345.11,143.08,60.82,32.72,21.98,9.77,3.81,0.54,476.18,482.22,61.62,41.84,204.85,71.75,31.26,495.67,398.46,342.81,248.4,100.81,74.56,32.8,,142.78,27.38,22.52,13.86,34.24,10.08,12.51,7.94,1.88,0.27
2016/08/03 00:00,345.11,143.03,60.82,32.72,22.01,9.76,3.8,0.67,476.18,482.22,61.62,41.83,204.82,71.68,31.26,495.66,398.46,342.81,248.4,100.81,74.56,32.8,,142.77,27.38,22.52,13.85,34.21,10.07,12.51,7.93,1.87,0.39
2016/08/03 01:00,345.11,143.02,60.79,32.72,22.04,9.8,3.78,0.78,476.18,482.21,61.62,41.82,204.81,71.65,31.26,495.66,398.45,342.8,248.4,100.81,74.57,32.8,,142.77,27.5,22.51,13.84,34.23,10.06,12.51,7.92,1.86,0.54
2016/08/03 02:00,345.1,143.03,60.74,32.71,22.02,9.83,3.78,0.85,476.18,482.21,61.61,41.81,204.8,71.62,31.26,495.65,398.45,342.8,248.39,100.81,74.56,32.8,,142.77,27.49,22.51,13.84,34.26,10.06,12.51,7.91,1.86,0.63
2016/08/03 03:00,345.1,143.03,60.7,32.68,22.01,9.84,3.78,0.88,476.17,482.21,61.61,41.8,204.79,71.61,31.26,495.65,398.45,342.8,248.39,100.8,74.56,32.8,,142.76,27.47,22.5,13.83,34.22,10.05,12.51,7.91,1.86,0.65
2016/08/03 04:00,345.1,143.03,60.69,32.6,21.98,9.82,3.79,0.81,476.16,482.2,61.61,41.8,204.78,71.6,31.25,495.65,398.45,342.79,248.39,100.8,74.56,32.8,,142.76,27.45,22.5,13.83,34.19,10.04,12.51,7.9,1.85,0.59
2016/08/03 05:00,345.08,143.03,60.67,32.54,21.95,9.79,3.8,0.67,476.01,482.2,61.62,41.79,204.77,71.59,31.25,495.64,398.45,342.79,248.38,100.8,74.56,32.8,,142.76,27.43,22.5,13.83,34.19,10.04,12.51,7.89,1.85,0.49
2016/08/03 06:00,345.08,143.01,60.66,32.5,21.92,9.74,3.8,0.49,475.98,482.2,61.62,41.79,204.76,71.58,31.25,495.64,398.44,342.79,248.38,100.79,74.55,32.79,,142.75,27.42,22.5,13.82,34.17,10.03,12.51,7.89,1.84,0.35
2016/08/03 07:00,345.04,143.02,60.66,32.48,21.9,9.7,3.78,0.28,475.97,482.19,61.62,41.78,204.76,71.57,31.25,495.63,398.44,342.79,248.38,100.79,74.55,32.78,,142.75,27.41,22.49,13.82,34.17,10.03,12.5,7.88,1.84,0.19
2016/08/03 08:00,345.03,143.02,60.66,32.47,21.89,9.67,3.76,0.14,475.96,482.19,61.62,41.78,204.75,71.57,31.25,495.63,398.44,342.78,248.38,100.79,74.55,32.78,,142.74,27.4,22.49,13.81,34.16,10.02,12.5,7.88,1.83,0.07
2016/08/03 09:00,345.02,,60.66,,,9.65,3.73,0.06,475.94,482.19,61.62,41.77,204.75,71.57,,495.63,398.44,342.78,248.38,100.79,74.54,32.77,,142.74,,,13.81,,10.01,12.5,7.87,1.83,-0.01
2016/08/03 10:00,,,,32.45,21.87,9.63,3.68,0.02,,,61.61,41.77,204.75,71.56,31.25,495.63,398.44,342.78,248.37,100.79,74.54,32.77,,142.73,27.39,22.49,13.81,,10,12.5,7.87,1.82,-0.06
2016/08/03 11:00,,,,32.44,21.87,9.63,3.65,0.03,,,61.61,41.76,204.74,71.56,31.26,495.62,398.43,342.77,248.37,100.79,74.54,32.77,,142.74,27.39,22.49,13.8,,9.99,12.5,7.86,1.82,-0.1
2016/08/03 12:00,,,,32.43,21.86,9.62,3.61,0.08,,,61.61,41.75,204.74,71.56,31.26,495.62,398.43,342.77,248.36,100.78,74.53,32.76,,142.74,27.39,22.48,13.8,,9.98,12.5,7.86,1.81,-0.11
2016/08/03 13:00,,,,32.42,21.86,9.61,3.58,0.2,,,61.61,41.75,204.74,71.56,31.26,495.62,398.43,342.77,248.36,100.78,74.53,32.76,,142.74,27.39,22.48,13.79,,9.98,12.5,7.85,1.81,-0.08
2016/08/03 14:00,,,,32.41,21.85,9.61,3.56,0.38,,,61.6,41.74,204.73,71.56,31.26,495.61,398.43,342.77,248.35,100.78,74.53,32.75,,142.74,27.38,22.48,13.79,,9.97,12.5,7.85,1.8,0.11
2016/08/03 15:00,,143.02,,32.41,21.85,9.6,3.54,0.53,,,61.6,41.73,204.72,71.55,31.26,495.61,398.42,342.76,248.35,100.77,74.53,32.75,,142.73,27.38,22.48,13.78,,9.96,12.49,7.84,1.8,0.31
2016/08/03 16:00,,143.01,,32.41,21.84,9.59,3.52,0.64,,,61.61,41.73,204.72,71.55,31.26,495.61,398.42,342.76,248.34,100.77,74.52,32.74,,142.73,27.38,22.47,13.78,,9.95,12.49,7.83,1.8,0.42
2016/08/03 17:00,,143.01,,32.4,21.84,9.58,3.5,0.67,,,61.61,41.72,204.71,71.55,31.26,495.6,398.42,342.76,248.34,100.77,74.51,32.74,,142.73,27.38,22.47,13.78,,9.94,12.48,7.82,1.79,0.43
2016/08/03 18:00,345.02,143.01,60.63,32.39,21.83,9.58,3.48,0.62,475.77,482.19,61.61,41.71,204.79,71.54,31.26,495.6,398.42,342.76,248.34,100.77,74.52,32.73,,142.74,27.37,22.47,13.76,,9.92,12.48,7.81,1.79,0.41
2016/08/03 19:00,345.01,143.01,60.62,32.38,21.82,9.57,3.47,0.53,475.79,482.18,61.61,41.71,204.76,71.54,31.25,495.6,398.42,342.75,248.34,100.76,74.51,32.73,187.15,142.73,27.37,22.46,13.76,,9.92,12.48,7.81,1.78,0.32
2016/08/03 20:00,345,142.99,60.61,32.37,21.82,9.56,3.46,0.43,475.9,482.18,61.61,41.71,204.74,71.55,31.25,495.6,398.42,342.75,248.34,100.76,74.51,32.72,187.14,142.73,27.37,22.46,13.76,,9.91,12.48,7.8,1.78,0.22
2016/08/03 21:00,344.99,142.97,60.61,32.37,21.82,9.55,3.44,0.33,475.86,482.17,61.6,41.7,204.74,71.57,31.25,495.59,398.41,342.75,248.33,100.76,74.51,32.71,187.14,142.73,27.37,22.46,13.75,,9.9,12.47,7.79,1.77,0.16
2016/08/03 22:00,344.99,142.96,60.61,32.36,21.81,9.54,3.43,0.32,475.83,482.16,61.6,41.69,204.73,71.58,31.25,495.59,398.41,342.74,248.32,100.76,74.5,32.71,187.14,142.72,27.37,22.46,13.75,,9.89,12.47,7.79,1.77,0.11
2016/08/03 23:00,344.99,142.98,60.61,32.35,21.81,9.54,3.42,0.36,475.8,482.16,61.6,41.69,204.71,71.56,31.25,495.59,398.41,342.74,248.32,100.76,74.5,32.7,187.14,142.72,27.37,22.45,13.75,,9.89,12.47,7.78,1.76,0.13
2016/08/04 00:00,344.99,142.96,60.59,32.35,21.81,9.54,3.41,0.47,475.77,482.15,61.6,41.69,204.71,71.55,31.25,495.59,398.41,342.74,248.31,100.76,74.49,32.7,187.14,142.72,27.37,22.45,13.75,,9.88,12.48,7.78,1.76,0.23
2016/08/04 01:00,344.98,142.96,60.59,32.35,21.8,9.53,3.4,0.61,475.76,482.15,61.61,41.72,204.71,71.54,31.24,495.58,398.41,342.74,248.31,100.75,74.49,32.7,187.14,142.72,27.36,22.45,13.74,,9.87,12.47,7.78,1.75,0.4
2016/08/04 02:00,344.97,142.96,60.59,32.35,21.8,9.53,3.39,0.76,475.74,482.15,61.61,41.75,204.7,71.54,31.24,495.58,398.4,342.73,248.31,100.75,74.5,32.69,187.14,142.72,27.36,22.45,13.74,,9.87,12.47,7.77,1.75,0.55
2016/08/04 03:00,344.97,142.96,60.59,32.35,21.8,9.52,3.38,0.82,475.73,482.14,61.6,41.75,204.7,71.53,31.24,495.58,398.4,342.73,248.3,100.75,74.49,32.69,187.14,142.72,27.36,22.45,13.73,,9.86,12.48,7.77,1.74,0.62
2016/08/04 04:00,344.96,142.96,60.59,32.35,21.8,9.52,3.38,0.81,475.72,482.14,61.6,41.74,204.7,71.53,31.24,495.58,398.4,342.73,248.29,100.75,74.49,32.69,187.14,142.72,27.36,22.45,13.73,,9.85,12.48,7.76,1.74,0.64
2016/08/04 05:00,344.96,142.95,60.59,32.34,21.79,9.52,3.37,0.74,475.72,482.13,61.6,41.73,204.69,71.53,31.24,495.57,398.4,342.73,248.29,100.74,74.49,32.69,187.13,142.71,27.36,22.45,13.73,,9.85,12.48,7.76,1.74,0.58
2016/08/04 06:00,344.95,142.97,60.58,32.33,21.79,9.51,3.36,0.57,475.71,482.13,61.6,41.71,204.69,71.52,31.24,495.57,398.4,342.72,248.29,100.74,74.49,32.68,187.13,142.71,27.36,22.44,13.73,,9.84,12.48,7.76,1.73,0.44
2016/08/04 07:00,344.95,142.96,60.58,32.32,21.78,9.51,3.35,0.36,475.7,482.13,61.6,41.7,204.69,71.52,31.24,495.57,398.39,342.72,248.29,100.74,74.49,32.68,187.13,142.71,27.36,22.44,13.73,,9.84,12.48,7.75,1.73,0.28
2016/08/04 08:00,344.94,142.95,60.59,32.32,21.78,9.5,3.34,0.13,475.68,482.12,61.6,41.69,204.69,71.52,31.24,495.57,398.39,342.72,248.28,100.74,74.49,32.68,187.13,142.7,27.36,22.44,13.72,,9.85,12.48,7.75,1.72,0.13
2016/08/04 09:00,344.94,142.94,60.58,,,,3.35,-0.02,475.67,482.12,61.6,41.68,204.69,71.52,,495.57,398.39,342.72,248.28,100.74,74.48,32.67,187.14,142.69,,,13.72,,,,7.75,1.72,0.01
2016/08/04 10:00,344.94,142.95,60.58,,,,3.36,-0.1,475.67,482.12,61.6,41.68,204.69,71.52,,495.56,398.39,342.7,248.27,100.73,74.48,32.67,187.14,142.7,,,13.72,,,,7.75,1.71,-0.06
2016/08/04 11:00,344.94,142.94,60.57,,,,3.36,-0.11,475.67,482.11,61.6,41.68,204.69,71.52,,495.56,398.39,342.7,248.27,100.73,74.48,32.67,187.14,142.7,,,13.72,,,,7.75,1.71,-0.11
2016/08/04 12:00,344.94,142.95,60.56,,,,3.36,-0.05,475.67,482.15,61.6,41.67,204.69,71.52,,495.56,398.38,342.69,248.25,100.73,74.47,32.66,187.14,142.7,,,13.72,,,,7.74,1.71,-0.14
2016/08/04 13:00,344.93,142.95,60.56,,,,3.36,0.09,475.67,482.14,61.59,41.67,204.69,71.51,,495.56,398.38,342.69,248.24,100.73,74.47,32.66,187.14,142.7,,,13.72,,,,7.74,1.7,-0.15
2016/08/04 14:00,344.9,142.95,60.55,,,,3.35,0.27,475.68,482.14,61.6,41.66,204.68,71.51,,495.56,398.38,342.69,248.24,100.72,74.47,32.65,187.14,142.69,,,13.71,,,,7.73,1.7,0.01
2016/08/04 15:00,344.88,142.95,60.56,,,,3.33,0.45,475.69,482.14,61.6,41.65,204.68,71.51,,495.55,398.38,342.69,248.23,100.72,74.47,32.65,187.14,142.69,,,13.71,,,,7.73,1.7,0.27
2016/08/04 16:00,344.87,142.95,60.56,,,,3.31,0.59,475.7,482.13,61.6,41.64,204.68,71.5,,495.55,398.38,342.69,248.23,100.72,74.46,32.64,187.14,142.69,,,13.7,,,,7.72,1.7,0.42
2016/08/04 17:00,344.87,142.96,60.55,,,9.45,3.3,0.63,475.71,482.13,61.59,41.64,204.67,71.5,,495.55,398.37,342.68,248.22,100.71,74.45,32.64,187.14,142.7,,,13.7,,9.83,12.45,7.71,1.7,0.49
2016/08/04 18:00,344.87,142.95,60.55,32.26,21.74,9.44,3.28,0.59,475.72,482.13,61.6,41.64,204.67,71.5,31.23,495.55,398.37,342.68,248.23,100.71,74.45,32.62,187.13,142.7,27.35,22.42,13.69,,9.82,12.45,7.71,1.71,0.5
2016/08/04 19:00,344.87,142.96,60.54,32.26,21.73,9.42,3.27,0.5,475.72,482.13,61.6,41.63,204.66,71.49,31.24,495.55,398.37,342.68,248.22,100.71,74.45,32.62,187.13,142.69,27.35,22.41,13.7,,9.81,12.44,7.7,1.71,0.44
2016/08/04 20:00,344.87,142.93,60.54,32.25,21.73,9.42,3.25,0.35,475.71,482.13,61.59,41.63,204.66,71.49,31.24,495.54,398.37,342.67,248.21,100.71,74.45,32.62,187.13,142.69,27.34,22.41,13.69,,9.8,12.44,7.7,1.7,0.37
2016/08/04 21:00,344.87,142.86,60.54,32.25,21.73,9.42,3.24,0.27,475.7,482.12,61.59,41.63,204.66,71.49,31.24,495.54,398.37,342.67,248.21,100.7,74.45,32.61,187.12,142.69,27.34,22.41,13.68,,9.8,12.44,7.69,1.7,0.31
2016/08/04 22:00,344.87,142.85,60.55,32.25,21.72,9.41,3.23,0.19,475.69,482.12,61.59,41.62,204.66,71.49,31.24,495.54,398.37,342.67,248.2,100.7,74.44,32.61,187.12,142.69,27.34,22.41,13.68,,9.79,12.44,7.69,1.69,0.26
2016/08/04 23:00,344.87,142.85,60.51,32.24,21.72,9.4,3.21,0.19,475.69,482.11,61.58,41.61,204.66,71.49,31.23,495.54,398.37,342.67,248.2,100.7,74.44,32.61,187.12,142.68,27.34,22.41,13.68,,9.78,12.44,7.68,1.68,0.23
2016/08/05 00:00,344.87,142.87,60.47,32.24,21.72,9.4,3.2,0.26,475.68,482.11,61.58,41.6,204.65,71.48,31.23,495.54,398.36,342.67,248.2,100.7,74.44,32.6,187.12,142.68,27.34,22.41,13.68,,9.78,12.44,7.68,1.68,0.24
2016/08/05 01:00,344.87,142.86,60.46,32.21,21.71,9.4,3.19,0.43,475.68,482.11,61.58,41.6,204.65,71.48,31.23,495.54,398.36,342.67,248.19,100.7,74.44,32.6,187.12,142.69,27.34,22.41,13.68,,9.77,12.44,7.68,1.67,0.32
2016/08/05 02:00,344.87,142.85,60.45,32.18,21.7,9.39,3.19,0.59,475.67,482.1,61.58,41.6,204.65,71.48,31.23,495.53,398.36,342.66,248.19,100.7,74.44,32.6,187.12,142.68,27.34,22.41,13.68,,9.76,12.44,7.68,1.67,0.45
2016/08/05 03:00,344.87,142.84,60.46,32.16,21.68,9.38,3.18,0.72,475.67,482.1,61.58,41.6,204.65,71.48,31.23,495.53,398.36,342.66,248.18,100.7,74.43,32.59,187.12,142.68,27.34,22.4,13.68,,9.76,12.44,7.67,1.67,0.6
2016/08/05 04:00,344.87,142.85,60.46,32.16,21.68,9.36,3.17,0.79,475.67,482.1,61.58,41.6,204.65,71.48,31.23,495.53,398.36,342.66,248.18,100.69,74.43,32.59,187.12,142.68,27.34,22.4,13.67,,9.75,12.44,7.67,1.67,0.64
2016/08/05 05:00,344.84,142.84,60.45,32.15,21.67,9.34,3.16,0.78,475.66,482.09,61.58,41.6,204.64,71.47,31.23,495.53,398.36,342.66,248.18,100.69,74.43,32.59,187.12,142.67,27.34,22.4,13.68,,9.74,12.44,7.67,1.67,0.64
